district_id,total_aadhaar_holders,total_biometric_updates,last_biometric_update_date,total_demographic_updates,biometric_coverage_count,days_since_last_update,years_since_last_update,update_recency_rank,biometric_coverage_ratio,biometric_coverage_gap,uncovered_population,demographic_to_biometric_ratio,update_lag_proxy,adult_population_proxy,population_impact_score,update_consistency,operational_neglect_proxy,urgency_signal,governance_concern_score,days_since_last_update_norm,years_since_last_update_norm,update_recency_rank_norm,biometric_coverage_ratio_norm,biometric_coverage_gap_norm,uncovered_population_norm,demographic_to_biometric_ratio_norm,update_lag_proxy_norm,adult_population_proxy_norm,population_impact_score_norm,update_consistency_norm,operational_neglect_proxy_norm,urgency_signal_norm,governance_concern_score_norm,bsi_score,bsi_tier,cps_score,cps_tier,cps_rank,is_top_20,is_top_100,camp_type,deployment_freq_days,location_suitability,strategy_reasoning
Chitradurga,4413,61227.0,2025-12-29,47341.0,61227.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7732046319434237,0.0,3309.75,0.1010117194652994,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0036300686945700644,0.0,0.10099114152951678,0.10099114152951678,1.0,0.0,0.0,0.0,0.0,Low,3.03,Tier 5,473,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 3.03. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Adilabad,4406,132321.0,2025-12-29,75301.0,132321.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5690782264342017,0.0,3304.5,0.10085149240065922,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002671728762601886,0.0,0.10083091079726234,0.10083091079726234,1.0,0.0,0.0,0.0,0.0,Low,3.02,Tier 5,474,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 3.02. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Gulbarga,4356,64465.0,2025-12-29,23699.0,64465.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.36762584348095867,0.0,3267.0,0.09970701336751511,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001725942927140651,0.0,0.09968640556687343,0.09968640556687344,1.0,0.0,0.0,0.0,0.0,Low,2.99,Tier 5,475,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.99. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Mysuru,4361,54589.0,2025-12-29,37185.0,54589.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6811811903497041,0.0,3270.75,0.09982146127082951,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003198033757510348,0.0,0.09980085608991232,0.09980085608991232,1.0,0.0,0.0,0.0,0.0,Low,2.99,Tier 5,476,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.99. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Bharuch,4351,76378.0,2025-12-29,49806.0,76378.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6520987718976669,0.0,3263.25,0.0995925654642007,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030614965816791874,0.0,0.09957195504383455,0.09957195504383455,1.0,0.0,0.0,0.0,0.0,Low,2.99,Tier 5,477,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.99. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Khorda,4317,94322.0,2025-12-29,37598.0,94322.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3986132609571468,0.0,3237.75,0.0988143197216627,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018714237603621915,0.0,0.09879369148717008,0.0987936914871701,1.0,0.0,0.0,0.0,0.0,Low,2.96,Tier 5,478,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.96. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Amreli,4293,68514.0,2025-12-29,27888.0,68514.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.407040896751029,0.0,3219.75,0.09826496978575353,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0019109901255916855,0.0,0.09824432897658342,0.09824432897658342,1.0,0.0,0.0,0.0,0.0,Low,2.95,Tier 5,479,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.95. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Srikakulam,4300,192607.0,2025-12-29,135699.0,192607.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7045382566573385,0.0,3225.0,0.0984251968503937,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003307691345809101,0.0,0.09840455970883787,0.09840455970883788,1.0,0.0,0.0,0.0,0.0,Low,2.95,Tier 5,480,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.95. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Haveri,4242,68328.0,2025-12-29,57630.0,68328.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8434316824727783,0.0,3181.5,0.09709760117194653,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0039597731571491945,0.0,0.09707693364158673,0.09707693364158675,1.0,0.0,0.0,0.0,0.0,Low,2.91,Tier 5,481,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.91. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Bellary,4220,68247.0,2025-12-29,27380.0,68247.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.401189795888464,0.0,3165.0,0.09659403039736313,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018835201684904413,0.0,0.09657335134021562,0.09657335134021564,1.0,0.0,0.0,0.0,0.0,Low,2.9,Tier 5,482,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.9. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Rajnandgaon,4185,154498.0,2025-12-29,148118.0,154498.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9587049670545897,0.0,3138.75,0.09579289507416223,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004500962286641266,0.0,0.09577219767894339,0.09577219767894339,1.0,0.0,0.0,0.0,0.0,Low,2.87,Tier 5,483,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.87. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Kolar,4186,64283.0,2025-12-29,47265.0,64283.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7352643778292861,0.0,3139.5,0.09581578465482513,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003451945435818245,0.0,0.09579508778355117,0.09579508778355117,1.0,0.0,0.0,0.0,0.0,Low,2.87,Tier 5,484,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.87. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Thiruvarur,4165,72799.0,2025-12-29,37780.0,72799.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5189631725710518,0.0,3123.75,0.0953351034609046,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002436446819582403,0.0,0.09531439558678782,0.09531439558678784,1.0,0.0,0.0,0.0,0.0,Low,2.86,Tier 5,485,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.86. Location is Low Suitability (Pop Score: 0.10, Gap: 0.00)."
Hoshiarpur,4134,92764.0,2025-12-29,46549.0,92764.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5018002673450908,0.0,3100.5,0.09462552646035524,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00235586979974221,0.0,0.0946048023439467,0.0946048023439467,1.0,0.0,0.0,0.0,0.0,Low,2.84,Tier 5,486,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.84. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Jalandhar,4118,141270.0,2025-12-29,51131.0,141270.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.36193813265378355,0.0,3088.5,0.09425929316974913,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0016992400594074346,0.0,0.09423856067022225,0.09423856067022225,1.0,0.0,0.0,0.0,0.0,Low,2.83,Tier 5,487,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.83. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Chhotaudepur,4107,33802.0,2025-12-29,9631.0,33802.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.2849239689959174,0.0,3080.25,0.09400750778245742,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001337671215943274,0.0,0.0939867695195367,0.0939867695195367,1.0,0.0,0.0,0.0,0.0,Low,2.82,Tier 5,488,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.82. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
South Twenty Four Parganas,4107,33382.0,2025-12-29,42066.0,33382.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.2601401953148403,0.0,3080.25,0.09400750778245742,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005916151151712866,0.0,0.0939867695195367,0.0939867695195367,1.0,0.0,0.0,0.0,0.0,Low,2.82,Tier 5,489,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.82. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Durg,4095,179851.0,2025-12-29,77149.0,179851.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4289606396405914,0.0,3071.25,0.09373283281450284,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002013899716622495,0.0,0.09371208826424336,0.09371208826424338,1.0,0.0,0.0,0.0,0.0,Low,2.81,Tier 5,490,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.81. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Medchal-malkajgiri,4070,30130.0,2025-12-29,85252.0,30130.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.8294722867573845,0.0,3052.5,0.09316059329793078,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013283907449565186,0.0,0.09313983564904892,0.09313983564904892,1.0,0.0,0.0,0.0,0.0,Low,2.79,Tier 5,491,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.79. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Karnal,4048,94019.0,2025-12-29,49131.0,94019.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5225645880088068,0.0,3036.0,0.09265702252334737,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024533548732807832,0.0,0.09263625334767779,0.09263625334767779,1.0,0.0,0.0,0.0,0.0,Low,2.78,Tier 5,492,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.78. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Nagapattinam,4047,80677.0,2025-12-29,38029.0,80677.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.47137350174151244,0.0,3035.25,0.0926341329426845,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002213021134936678,0.0,0.09261336324307001,0.09261336324307003,1.0,0.0,0.0,0.0,0.0,Low,2.78,Tier 5,493,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.78. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Osmanabad,4026,155055.0,2025-12-29,108833.0,155055.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7018993260455967,0.0,3019.5,0.09215345174876396,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003295302000214069,0.0,0.09213267104630668,0.09213267104630668,1.0,0.0,0.0,0.0,0.0,Low,2.76,Tier 5,494,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.76. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Karur,4019,57807.0,2025-12-29,27344.0,57807.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4730222983375716,0.0,3014.25,0.09199322468412378,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002220761964026158,0.0,0.09197244031405223,0.09197244031405223,1.0,0.0,0.0,0.0,0.0,Low,2.76,Tier 5,495,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.76. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Kendrapara,4015,78386.0,2025-12-29,39919.0,78386.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5092618579848442,0.0,3011.25,0.09190166636147226,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002390900741712884,0.0,0.09188087989562112,0.09188087989562113,1.0,0.0,0.0,0.0,0.0,Low,2.76,Tier 5,496,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.76. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Sundergarh,4001,94260.0,2025-12-29,42676.0,94260.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4527477190748992,0.0,3000.75,0.0915812122321919,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0021255761458915455,0.0,0.09156041843111222,0.09156041843111222,1.0,0.0,0.0,0.0,0.0,Low,2.75,Tier 5,497,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.75. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Ramanathapuram,4005,100419.0,2025-12-29,38291.0,100419.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3813123014568956,0.0,3003.75,0.09167277055484344,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017901985983891813,0.0,0.09165197884954333,0.09165197884954335,1.0,0.0,0.0,0.0,0.0,Low,2.75,Tier 5,498,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.75. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Warangal,4011,143368.0,2025-12-29,63867.0,143368.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4454759779030188,0.0,3008.25,0.09181010803882073,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002091436515976614,0.0,0.09178931947719,0.09178931947719,1.0,0.0,0.0,0.0,0.0,Low,2.75,Tier 5,499,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.75. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Kangra,3966,89913.0,2025-12-29,34127.0,89913.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3795557928219501,0.0,2974.5,0.09078007690899102,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017819520789762917,0.0,0.09075926476983999,0.09075926476983999,1.0,0.0,0.0,0.0,0.0,Low,2.72,Tier 5,500,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.72. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Central Delhi,3947,54060.0,2025-12-29,49047.0,54060.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9072697003329634,0.0,2960.25,0.09034517487639626,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004259482161187622,0.0,0.09032435278229221,0.09032435278229221,1.0,0.0,0.0,0.0,0.0,Low,2.71,Tier 5,501,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.71. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Nainital,3951,69361.0,2025-12-29,49100.0,69361.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.707890601346578,0.0,2963.25,0.0904367331990478,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003323430053270319,0.0,0.09041591320072333,0.09041591320072333,1.0,0.0,0.0,0.0,0.0,Low,2.71,Tier 5,502,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.71. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Nalbari,3881,20251.0,2025-12-29,20961.0,20251.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0350599970371834,0.0,2910.75,0.08883446255264603,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004859436605808373,0.0,0.08881360587817885,0.08881360587817885,1.0,0.0,0.0,0.0,0.0,Low,2.66,Tier 5,503,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.66. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Arwal,3866,30704.0,2025-12-29,27770.0,30704.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9044424179260031,0.0,2899.5,0.0884911188427028,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004246208534863865,0.0,0.08847025430906219,0.08847025430906219,1.0,0.0,0.0,0.0,0.0,Low,2.65,Tier 5,504,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.65. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Vizianagaram,3856,159998.0,2025-12-29,78887.0,159998.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.49304991312391405,0.0,2892.0,0.08826222303607398,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002314788324525418,0.0,0.0882413532629844,0.0882413532629844,1.0,0.0,0.0,0.0,0.0,Low,2.65,Tier 5,505,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.65. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
East Nimar,3859,40363.0,2025-12-29,9607.0,40363.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.23801501375021678,0.0,2894.25,0.08833089177806262,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001117441379108999,0.0,0.08831002357680774,0.08831002357680774,1.0,0.0,0.0,0.0,0.0,Low,2.65,Tier 5,506,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.65. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Jind,3821,91268.0,2025-12-29,44013.0,91268.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4822391199544199,0.0,2865.75,0.0874610877128731,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002264033427016056,0.0,0.08744019960171218,0.08744019960171218,1.0,0.0,0.0,0.0,0.0,Low,2.62,Tier 5,507,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.62. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Baramula,3794,61935.0,2025-12-29,36795.0,61935.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5940905788326472,0.0,2845.5,0.08684306903497528,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00278915764710163,0.0,0.08682216677730217,0.08682216677730217,1.0,0.0,0.0,0.0,0.0,Low,2.6,Tier 5,508,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.6. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Bokaro *,2,3.0,2025-12-01,0.0,3.0,47,0.12876712328767123,940.0,1.0,0.0,0.0,0.0,0.0,1.5,4.577916132576451e-05,0.8859223300970873,0.0,0.0022960429897410845,0.0,0.001369126204097599,0.0013691262040975995,0.9884210526315789,1.0,0.0,0.0,0.0,0.0,2.2890104607778056e-05,2.2890104607778056e-05,0.9320388349514561,0.0,0.0006842452530485569,0.0,0.024334058248629394,Low,2.58,Tier 5,509,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.58. Location is Low Suitability (Pop Score: 0.00, Gap: 0.00)."
South West Khasi Hills,3446,3432.0,2025-12-29,4740.0,3432.0,19,0.052054794520547946,1.0,0.995937318630296,0.004062681369704002,14.0,1.381118881118881,0.00010574102195120006,2584.5,0.07887749496429225,0.9466591700522345,0.00010574102195120006,0.004990868961301462,0.00032045412928035136,0.0,0.0,0.0,0.995937318630296,0.004062681369704002,0.0006067435208459739,0.006484126202436062,3.7709304359734265e-06,0.0788564103737954,0.0788564103737954,0.995937318630296,3.7709304359734265e-06,0.002032283855180492,0.0006067435208459734,0.002437608821822401,Low,2.57,Tier 5,510,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.57. Location is Low Suitability (Pop Score: 0.08, Gap: 0.00)."
Kapurthala,3726,54103.0,2025-12-29,13872.0,54103.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.2563998299539767,0.0,2794.5,0.08528657754989928,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0012037550702064634,0.0,0.08526563966397326,0.08526563966397326,1.0,0.0,0.0,0.0,0.0,Low,2.56,Tier 5,511,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.56. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Puri,3731,74923.0,2025-12-29,32863.0,74923.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.43862365361771416,0.0,2798.25,0.0854010254532137,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0020592659794258883,0.0,0.08538009018701215,0.08538009018701215,1.0,0.0,0.0,0.0,0.0,Low,2.56,Tier 5,512,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.56. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Auraiya,3733,63181.0,2025-12-29,51799.0,63181.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8198509045440876,0.0,2799.75,0.08544680461453946,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003849065279549707,0.0,0.0854258703962277,0.0854258703962277,1.0,0.0,0.0,0.0,0.0,Low,2.56,Tier 5,513,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.56. Location is Low Suitability (Pop Score: 0.09, Gap: 0.00)."
Baksa,3699,17455.0,2025-12-29,17012.0,17455.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9746204525923804,0.0,2774.25,0.08466855887200146,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004575682876020565,0.0,0.08464760683956325,0.08464760683956325,1.0,0.0,0.0,0.0,0.0,Low,2.54,Tier 5,514,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.54. Location is Low Suitability (Pop Score: 0.08, Gap: 0.00)."
Alipurduar,3673,7625.0,2025-12-29,10834.0,7625.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.4208524590163933,0.0,2754.75,0.08407342977476652,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006670668821673208,0.0,0.08405246411976103,0.08405246411976101,1.0,0.0,0.0,0.0,0.0,Low,2.52,Tier 5,515,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.52. Location is Low Suitability (Pop Score: 0.08, Gap: 0.00)."
Nicobars,1,2.0,2025-12-02,4.0,2.0,46,0.12602739726027398,939.0,1.0,0.0,0.0,2.0,0.0,0.75,2.2889580662882256e-05,0.8880778588807786,0.0,0.0022471910112359553,0.0,0.001320228839665542,0.0013202288396655425,0.9873684210526316,1.0,0.0,0.0,0.009389671361502348,0.0,0.0,0.0,0.9343065693430657,0.0,0.0006598079225825372,0.0,0.023520792265793233,Low,2.49,Tier 5,516,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.49. Location is Low Suitability (Pop Score: 0.00, Gap: 0.00)."
Mandya,3594,65779.0,2025-12-29,40261.0,65779.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.612064640690798,0.0,2695.5,0.08226515290239883,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0028735429140413055,0.0,0.08224414585574656,0.08224414585574656,1.0,0.0,0.0,0.0,0.0,Low,2.47,Tier 5,517,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 2.47. Location is Low Suitability (Pop Score: 0.08, Gap: 0.00)."
